employee_id,age,years_experience,salary_usd,performance_score,satisfaction_score,remote_days_per_week,projects_completed,training_hours,department,city
5083,55,37,90357.23,93.3,85.7,4,4,30.9,IT,Buenos Aires
5084,42,20,37720.21,81.7,95.0,5,9,36.6,Marketing,Mendoza
5085,48,19,87483.35,79.2,64.8,4,4,58.1,IT,Córdoba
5086,32,6,50863.27,71.9,80.0,1,7,28.6,Sales,Córdoba
5087,61,38,88369.34,64.6,73.8,4,8,44.3,HR,Mendoza
5088,64,45,101573.58,69.3,74.0,0,7,16.0,Finance,Mendoza
5089,64,42,105992.31,68.0,73.0,1,9,36.6,Sales,Buenos Aires
5090,53,29,60255.68,49.4,66.0,1,5,32.2,Finance,Mendoza
5091,21,0,29840.15,64.9,27.0,2,2,58.3,Finance,Córdoba
5092,36,10,23039.01,91.0,88.4,1,6,28.1,Sales,Mendoza
5093,40,11,43741.99,78.7,61.7,2,11,15.9,Marketing,Rosario
5094,63,43,84871.43,71.2,67.1,0,7,32.9,Finance,Buenos Aires
5095,44,23,49628.74,79.0,67.4,4,6,30.2,Finance,Córdoba
5096,44,25,94685.84,55.5,60.6,2,6,43.1,Marketing,Córdoba
5097,26,0,25888.39,77.8,72.9,4,5,59.2,HR,Buenos Aires
5098,55,32,85711.1,87.8,69.5,0,9,34.4,IT,Córdoba
5099,35,14,20029.3,73.8,61.4,5,7,44.9,Marketing,Rosario
5100,24,4,23244.97,57.3,71.8,3,7,38.0,Marketing,Rosario
5101,64,46,114718.18,70.9,69.6,1,15,47.0,Finance,Buenos Aires
5102,28,5,36912.04,87.8,81.1,4,9,24.8,HR,Rosario
5103,20,0,-7310.45,77.6,53.9,4,7,39.1,IT,Córdoba
5104,23,3,33507.07,60.8,60.3,4,4,53.7,IT,Rosario
5105,40,22,70098.38,98.7,78.7,5,5,28.1,Finance,Mendoza
5106,24,1,46056.43,62.5,62.3,5,4,36.9,IT,Córdoba
5107,57,31,70971.53,72.6,59.2,0,8,38.4,Marketing,Rosario
5108,43,21,29168.97,64.6,62.9,1,7,17.2,IT,Mendoza
5109,34,13,33448.44,64.6,68.8,0,9,50.3,HR,Rosario
5110,20,1,10344.02,70.5,68.8,0,15,30.9,Sales,Córdoba
5111,41,15,63050.63,81.4,67.5,0,8,38.8,HR,Buenos Aires
5112,26,0,-15751.05,87.9,57.7,4,4,48.7,Finance,Córdoba
5113,64,37,84874.65,71.1,79.3,3,10,50.2,Marketing,Rosario
5114,33,9,62586.93,64.9,85.9,0,9,21.6,IT,Córdoba
5115,41,15,52108.19,79.8,47.1,2,10,45.7,HR,Buenos Aires
5116,20,0,38444.75,80.1,51.4,0,7,54.2,Finance,Buenos Aires
5117,25,7,12973.02,77.4,82.0,1,6,29.6,HR,Mendoza
5118,29,7,13570.16,77.8,88.8,0,8,51.4,Sales,Buenos Aires
5119,22,0,46558.64,73.9,44.4,3,11,45.7,Marketing,Rosario
5120,52,27,75118.23,76.0,79.8,0,4,46.9,IT,Mendoza
5121,62,33,85949.12,73.2,89.7,4,5,52.5,Sales,Rosario
5122,64,35,71227.71,85.7,59.7,5,4,26.3,HR,Buenos Aires
5123,31,11,46311.73,97.3,89.0,5,6,25.4,IT,Buenos Aires
5124,55,37,74410.94,76.8,67.9,4,4,57.0,Marketing,Buenos Aires
5125,42,21,80603.06,74.9,73.8,4,8,35.0,HR,Córdoba
5126,22,0,65917.46,77.6,61.4,5,8,17.9,IT,Mendoza
5127,24,0,32259.12,68.4,82.0,5,9,37.3,IT,Buenos Aires
5128,44,25,60475.8,82.6,80.0,1,12,38.1,Marketing,Córdoba
5129,39,20,22995.13,79.4,90.7,3,8,43.4,Finance,Córdoba
5130,20,0,-266.96,70.8,87.3,1,7,34.0,Finance,Rosario
5131,61,36,113122.93,84.0,69.9,5,7,65.9,HR,Buenos Aires
5132,52,23,50962.12,75.2,107.3,0,6,26.4,HR,Rosario
5133,42,15,46437.48,65.3,86.2,2,8,10.7,Sales,Buenos Aires
5134,64,44,114029.89,78.5,76.5,2,9,17.8,Finance,Córdoba
5135,63,45,128234.35,77.4,58.0,5,12,28.7,Sales,Buenos Aires
5136,63,38,90406.2,84.6,51.6,1,9,46.9,Finance,Córdoba
5137,31,7,31530.0,83.3,52.7,5,9,36.7,IT,Rosario
5138,59,30,80074.32,73.9,58.8,2,7,45.0,Finance,Mendoza
5139,42,18,47985.43,70.3,86.5,4,5,29.7,Sales,Buenos Aires
5140,52,28,66792.71,75.0,75.8,3,2,45.9,IT,Córdoba
5141,58,37,97778.2,78.6,62.6,2,11,16.0,HR,Mendoza
5142,27,8,42179.37,79.8,68.4,1,6,42.1,Finance,Mendoza
5143,40,12,78574.08,78.0,66.9,1,4,48.7,HR,Rosario
5144,25,0,31582.73,74.1,79.6,3,11,25.9,Marketing,Rosario
5145,32,13,65667.18,85.0,59.5,1,6,64.9,Sales,Córdoba
5146,38,12,30530.72,68.3,74.2,5,13,11.6,Marketing,Mendoza
5147,58,36,97677.36,99.8,73.6,0,5,50.2,HR,Córdoba
5148,58,35,77155.28,82.6,59.8,1,8,52.2,Sales,Córdoba
5149,37,9,47131.8,63.7,89.1,0,10,26.7,IT,Córdoba
5150,34,6,46127.72,76.9,66.5,5,10,44.4,Marketing,Mendoza
5151,43,23,67148.03,82.7,58.1,2,6,26.8,IT,Buenos Aires
5152,61,40,133109.89,71.5,80.2,0,8,44.1,IT,Buenos Aires
5153,63,36,111219.7,60.0,70.7,0,7,36.3,HR,Córdoba
5154,30,1,44458.68,64.6,74.9,5,10,39.7,IT,Córdoba
5155,28,10,54464.29,80.4,55.8,5,10,30.9,Sales,Buenos Aires
5156,51,23,92850.41,57.5,79.7,1,5,31.0,Marketing,Rosario
5157,33,10,21445.46,60.5,96.1,3,10,28.1,IT,Córdoba
5158,28,3,50954.25,80.4,54.8,1,8,49.3,Marketing,Rosario
5159,21,3,15531.34,72.8,74.3,5,9,64.7,IT,Córdoba
5160,38,12,38134.91,68.0,60.6,4,6,73.8,Marketing,Buenos Aires
5161,37,11,53220.89,70.1,102.3,2,6,53.7,Sales,Buenos Aires
5162,45,20,79498.3,60.3,84.9,5,9,39.6,IT,Rosario
5163,29,2,11296.35,79.8,73.4,1,5,54.6,Finance,Rosario
5164,52,23,58711.83,66.9,55.3,5,12,44.9,Marketing,Buenos Aires
5165,50,22,66062.98,69.6,58.2,1,12,34.5,Sales,Mendoza
5166,40,14,47404.51,78.5,79.0,5,12,69.3,Marketing,Córdoba
5167,28,0,37810.48,72.4,53.7,5,9,54.4,HR,Buenos Aires
5168,42,16,105338.91,68.0,54.0,3,6,28.6,IT,Córdoba
5169,50,24,74489.81,55.1,70.1,0,5,54.2,Finance,Córdoba
5170,36,12,35572.05,78.7,71.6,4,8,48.4,Finance,Buenos Aires
5171,31,4,12752.38,75.8,74.6,4,8,25.7,Sales,Mendoza
5172,42,24,63321.19,69.8,64.7,5,9,40.9,Finance,Córdoba
5173,35,11,30696.25,64.6,81.0,1,9,38.9,Sales,Mendoza
5174,38,15,59013.25,75.1,59.7,1,12,0.9,Finance,Córdoba
5175,35,7,44380.32,79.8,77.5,2,8,18.7,IT,Córdoba
5176,33,15,45052.48,76.0,72.6,2,10,56.2,IT,Buenos Aires
5177,52,27,103374.33,91.4,77.2,0,6,29.1,Marketing,Buenos Aires
5178,40,20,49968.29,82.0,84.2,0,4,48.7,IT,Rosario
5179,40,12,44808.53,73.9,64.5,2,8,58.9,Finance,Buenos Aires
5180,49,21,72387.44,82.4,62.1,5,7,8.9,Marketing,Buenos Aires
5181,36,16,67180.82,75.5,49.7,0,4,64.1,IT,Rosario
5182,24,0,44163.65,75.5,45.8,1,8,37.4,IT,Rosario
5183,58,35,94427.45,88.0,67.9,5,6,45.8,IT,Mendoza
5184,22,0,40763.69,66.0,68.7,0,14,69.1,HR,Rosario
5185,45,19,49223.38,75.2,57.0,0,9,54.4,Finance,Buenos Aires
5186,31,13,62171.23,86.9,59.5,5,7,37.3,Finance,Mendoza
5187,29,9,54770.94,78.1,88.3,1,10,32.0,IT,Rosario
5188,21,0,47693.3,71.3,80.5,1,11,33.3,Finance,Mendoza
5189,60,40,71973.46,57.9,54.9,0,5,31.5,Sales,Rosario
5190,39,20,47392.25,52.3,64.7,2,7,58.9,HR,Córdoba
5191,35,6,48147.11,95.8,74.9,5,12,48.1,HR,Buenos Aires
5192,53,25,30229.53,78.1,62.5,5,7,43.1,IT,Rosario
5193,21,0,32380.09,69.2,60.3,3,9,36.7,Finance,Buenos Aires
5194,45,25,85897.07,78.5,65.9,4,7,50.9,IT,Mendoza
5195,42,22,55954.37,65.5,83.1,3,11,11.7,Marketing,Buenos Aires
5196,44,16,47347.15,71.7,84.2,4,9,67.9,Finance,Córdoba
5197,25,4,16087.94,65.6,61.2,3,10,36.0,Finance,Córdoba
5198,62,44,96376.79,60.9,75.5,1,10,25.7,IT,Mendoza
5199,30,8,32011.47,54.0,69.9,5,8,57.2,HR,Córdoba
5200,50,27,63357.38,59.0,57.9,5,8,56.8,Finance,Córdoba
5201,53,28,64334.83,85.2,66.4,0,7,38.9,Marketing,Córdoba
5202,35,13,44334.93,65.1,54.8,0,7,59.9,Sales,Buenos Aires
5203,25,0,20753.44,80.3,84.0,4,9,55.0,IT,Mendoza
5204,33,8,67511.98,84.6,88.6,0,13,45.7,Sales,Córdoba
5205,56,27,67687.22,75.2,65.1,4,8,15.4,Finance,Córdoba
5206,60,38,98562.25,72.0,62.2,5,4,41.9,Finance,Rosario
5207,62,37,82946.76,76.3,82.7,0,6,40.1,Sales,Córdoba
5208,30,8,30556.06,70.8,84.6,4,7,36.3,HR,Mendoza
5209,47,21,37234.44,87.0,56.6,0,9,34.4,Marketing,Rosario
5210,26,0,1429.51,93.8,68.2,1,15,51.3,Finance,Buenos Aires
5211,51,30,60895.03,89.5,69.3,3,9,21.3,HR,Mendoza
5212,38,9,43955.45,53.5,60.8,4,6,57.9,HR,Buenos Aires
5213,52,24,84342.6,70.6,74.6,0,10,39.2,Sales,Rosario
5214,50,22,37800.03,75.0,61.6,0,8,27.4,Marketing,Buenos Aires
5215,64,44,95963.85,79.6,63.5,1,9,35.6,Sales,Mendoza
5216,41,15,31496.64,57.7,68.8,4,4,43.0,Marketing,Mendoza
5217,35,16,49835.84,57.6,52.1,2,7,61.6,HR,Buenos Aires
5218,43,24,84336.54,88.1,45.3,1,8,50.7,Sales,Buenos Aires
5219,27,0,18296.76,69.4,81.0,0,10,57.7,Sales,Buenos Aires
5220,25,6,35087.25,60.1,61.1,5,12,39.1,Marketing,Buenos Aires
5221,43,15,73828.43,64.0,95.6,4,3,36.8,Finance,Mendoza
5222,57,34,93068.51,78.9,93.7,5,5,67.9,Finance,Rosario
5223,43,22,53198.62,66.8,63.9,2,6,37.9,Sales,Mendoza
5224,55,37,93983.73,77.4,98.1,4,7,31.8,HR,Buenos Aires
5225,28,2,16186.76,65.2,81.3,3,5,30.3,Finance,Córdoba
5226,40,14,56507.23,57.6,62.3,3,11,44.4,Sales,Mendoza
5227,47,24,75930.1,89.2,39.0,2,5,23.7,IT,Mendoza
5228,35,8,18892.6,79.0,78.3,3,9,42.7,Finance,Rosario
5229,20,0,27627.24,71.7,70.4,2,6,42.5,IT,Córdoba
5230,23,0,23236.4,69.8,75.2,3,9,48.9,Sales,Buenos Aires
5231,61,40,105170.16,89.6,67.3,2,7,13.8,Finance,Buenos Aires
5232,47,23,78870.21,80.9,56.3,5,8,10.0,Finance,Mendoza
5233,31,12,53761.74,86.5,64.9,5,4,33.4,IT,Rosario
5234,31,8,34852.1,69.2,78.5,2,9,37.9,IT,Rosario
5235,21,0,38999.95,75.5,65.7,2,6,23.2,Marketing,Rosario
5236,62,38,80304.06,79.0,65.7,4,9,19.5,Sales,Rosario
5237,24,1,6992.17,69.5,51.8,3,2,46.5,HR,Buenos Aires
5238,54,29,29270.7,74.0,71.1,1,9,35.3,Marketing,Buenos Aires
5239,30,6,34747.89,69.2,56.7,5,9,52.1,IT,Córdoba
5240,35,14,37876.8,79.0,81.0,4,9,19.4,IT,Córdoba
5241,32,12,52566.32,61.8,61.2,3,7,38.4,Marketing,Rosario
5242,57,32,53031.59,80.7,66.5,4,12,65.1,HR,Córdoba
5243,21,0,15292.32,78.1,96.0,1,7,35.5,Marketing,Córdoba
5244,35,8,46454.05,73.0,66.3,4,13,31.2,Marketing,Buenos Aires
5245,32,7,22152.46,79.5,64.7,0,7,53.7,IT,Buenos Aires
5246,32,3,36538.85,71.4,77.0,4,11,58.3,Marketing,Mendoza
5247,28,0,16644.66,68.3,48.6,3,8,30.5,IT,Mendoza
5248,61,37,91107.88,80.4,85.0,3,8,31.6,Finance,Mendoza
5249,37,18,66327.37,80.9,81.9,4,7,53.0,Marketing,Mendoza
5250,38,13,62691.96,69.9,76.3,1,7,44.5,Finance,Rosario
5251,37,12,47987.39,69.1,29.5,4,8,44.8,IT,Mendoza
5252,64,43,90189.85,73.2,66.9,0,4,43.6,Marketing,Córdoba
5253,35,7,30729.42,69.5,54.7,4,12,39.2,IT,Rosario
5254,35,7,47154.33,90.3,83.5,4,16,55.0,Sales,Córdoba
5255,34,13,33081.2,78.2,82.6,0,11,60.8,Sales,Mendoza
5256,34,11,42129.0,75.1,74.7,4,9,24.6,Sales,Rosario
5257,24,4,26411.74,65.7,55.6,4,8,53.3,HR,Mendoza
5258,47,27,72049.57,82.4,87.9,3,9,39.3,IT,Buenos Aires
5259,21,0,9860.76,68.9,66.9,3,7,20.7,Sales,Rosario
5260,30,8,11620.83,68.5,91.7,0,10,26.1,Marketing,Rosario
5261,29,8,47211.14,82.7,73.2,5,6,33.9,Finance,Rosario
5262,33,14,64661.97,78.9,76.1,5,3,55.9,HR,Córdoba
5263,54,31,53917.38,50.0,64.5,4,7,24.5,Sales,Rosario
5264,46,21,68333.89,73.4,86.9,0,13,13.0,HR,Buenos Aires
5265,64,43,118647.74,76.3,77.3,2,11,36.0,Finance,Córdoba
5266,35,11,53738.67,71.6,87.3,4,6,32.8,Marketing,Mendoza
5267,61,40,90749.95,76.6,72.1,4,11,56.1,Marketing,Buenos Aires
5268,22,0,10847.55,56.9,69.4,5,10,43.9,HR,Mendoza
5269,42,17,56814.67,46.7,77.1,3,9,50.7,Sales,Mendoza
5270,55,26,75516.78,65.2,87.3,4,13,34.1,Finance,Rosario
5271,43,25,71437.11,77.8,82.2,2,11,21.7,HR,Córdoba
5272,61,33,81697.98,42.8,71.7,4,9,59.7,IT,Mendoza
5273,34,12,30360.22,66.6,47.7,3,4,31.2,IT,Buenos Aires
5274,21,3,36740.32,55.8,79.7,4,10,49.7,IT,Mendoza
5275,54,28,82462.82,72.6,52.7,1,3,34.5,Finance,Mendoza
5276,23,3,33412.33,94.6,70.4,1,7,49.9,Sales,Córdoba
5277,54,34,87864.9,72.8,68.6,0,12,44.5,Marketing,Mendoza
5278,53,24,93388.74,73.9,53.0,4,5,41.9,IT,Córdoba
5279,57,37,82234.32,83.4,74.5,4,12,46.2,Finance,Rosario
5280,41,17,74821.53,75.2,95.9,1,4,36.4,HR,Mendoza
5281,60,40,85989.63,72.9,66.2,2,11,14.4,Sales,Mendoza
5282,27,8,56034.26,84.3,79.2,3,3,44.3,HR,Córdoba
5283,39,21,81300.51,79.7,98.3,4,6,57.2,HR,Mendoza
5284,25,7,33204.23,77.9,80.4,1,6,39.3,Marketing,Córdoba
5285,54,31,105714.45,73.6,62.3,2,10,35.3,IT,Buenos Aires
5286,52,29,84235.54,71.5,72.8,1,6,43.9,HR,Rosario
5287,56,38,80240.91,84.2,75.8,4,12,54.7,HR,Rosario
5288,54,32,76987.65,71.6,87.2,5,10,35.8,Finance,Córdoba
5289,33,12,63591.43,87.3,84.6,4,8,17.6,HR,Buenos Aires
5290,23,0,38845.97,64.5,36.8,4,7,42.4,Sales,Buenos Aires
5291,61,32,66729.39,89.3,59.7,4,13,45.5,HR,Mendoza
5292,42,16,51711.14,79.7,69.2,5,12,42.6,HR,Buenos Aires
5293,24,0,28052.84,65.3,57.8,2,15,32.6,HR,Córdoba
5294,61,41,91185.93,80.1,25.6,1,4,45.0,Finance,Córdoba
5295,64,44,139567.0,68.5,61.3,5,6,36.5,HR,Córdoba
5296,40,13,51904.96,75.3,70.0,0,7,33.4,Marketing,Buenos Aires
5297,54,33,83472.82,70.1,63.7,2,7,35.7,IT,Mendoza
5298,21,0,42862.77,73.7,58.0,4,11,42.6,IT,Córdoba
5299,24,1,21321.8,84.4,70.5,4,8,44.2,Finance,Buenos Aires
5300,32,12,61711.41,80.2,74.1,4,6,32.3,Finance,Rosario
5301,49,21,37784.01,63.7,64.4,2,7,43.0,Marketing,Mendoza
5302,26,2,21795.19,64.3,86.5,5,10,45.7,IT,Buenos Aires
5303,21,0,40736.06,77.7,70.7,1,8,48.4,Sales,Buenos Aires
5304,50,27,97152.97,78.4,59.5,0,6,47.2,Finance,Mendoza
5305,54,35,76400.56,68.3,56.5,3,8,59.5,HR,Buenos Aires
5306,53,27,60252.68,90.9,67.4,1,9,50.3,Marketing,Rosario
5307,55,36,98311.7,83.1,83.4,2,6,70.1,Marketing,Buenos Aires
5308,56,31,71454.49,68.7,60.1,2,8,55.5,Sales,Buenos Aires
5309,47,24,64171.33,67.8,77.2,1,8,55.0,Finance,Mendoza
5310,43,16,66946.08,72.7,71.1,5,8,21.6,Marketing,Buenos Aires
5311,58,30,70838.47,71.7,93.9,2,9,51.3,Sales,Córdoba
5312,35,13,18918.61,87.6,74.7,4,3,52.8,Sales,Rosario
5313,24,0,5483.73,84.8,61.6,0,10,39.3,Marketing,Rosario
5314,53,34,86349.33,75.4,78.8,5,5,9.3,HR,Rosario
5315,32,13,20448.65,81.8,79.2,5,4,5.1,IT,Mendoza
5316,64,35,83542.59,83.2,65.2,0,6,35.8,IT,Rosario
5317,38,14,29318.55,75.6,56.0,3,7,31.9,HR,Rosario
5318,58,35,112599.09,79.0,76.4,3,8,17.6,Finance,Mendoza
5319,21,2,61077.14,80.9,70.8,1,7,45.8,Marketing,Mendoza
5320,49,28,59527.04,79.9,51.8,4,5,23.0,IT,Buenos Aires
5321,40,14,54051.38,67.2,73.1,4,13,15.0,Marketing,Buenos Aires
5322,40,13,33993.94,68.2,62.4,5,10,71.0,Sales,Buenos Aires
5323,31,3,25760.27,72.1,51.8,3,6,47.6,IT,Buenos Aires
5324,63,41,125852.04,67.9,65.8,4,10,33.6,Sales,Buenos Aires
5325,37,14,43199.67,60.3,85.4,4,8,18.8,Marketing,Mendoza
5326,58,39,90909.44,81.8,84.5,4,6,26.7,IT,Córdoba
5327,39,21,48662.06,78.5,81.4,3,9,30.7,IT,Mendoza
5328,22,0,42192.84,61.6,73.2,4,5,31.8,Marketing,Córdoba
5329,59,35,39051.0,72.6,77.1,0,8,35.2,Sales,Rosario
5330,28,9,34558.04,73.2,71.2,3,5,22.3,Marketing,Córdoba
5331,32,10,42311.71,76.8,56.7,1,5,26.9,Sales,Córdoba
5332,58,33,74483.84,64.2,59.1,2,8,14.3,HR,Mendoza
5333,60,33,97353.18,61.5,62.7,4,9,10.3,Sales,Mendoza
5334,61,32,100630.41,80.2,86.8,0,8,17.0,Sales,Buenos Aires
5335,39,17,34419.41,59.7,82.9,4,6,30.9,Sales,Buenos Aires
5336,54,32,114002.3,72.7,57.0,1,7,35.4,IT,Rosario
5337,34,6,14451.12,71.7,70.6,4,8,47.0,Sales,Córdoba
5338,53,27,92929.46,73.8,65.2,4,7,46.2,Finance,Rosario
5339,42,21,65047.42,77.5,68.1,0,11,49.4,HR,Mendoza
5340,22,0,17444.48,91.0,63.6,1,2,35.4,Marketing,Rosario
5341,38,19,53059.5,59.0,86.9,4,8,49.8,Finance,Córdoba
5342,41,18,56897.31,83.8,69.8,2,10,7.9,HR,Rosario
5343,31,10,46126.27,49.9,72.6,2,6,49.1,IT,Mendoza
5344,36,7,23797.68,88.9,72.7,0,6,39.4,Sales,Buenos Aires
5345,42,24,64690.9,54.6,57.7,4,7,54.4,Finance,Rosario
5346,22,0,13439.91,99.4,71.3,0,9,-0.2,Marketing,Córdoba
5347,26,5,15774.26,71.1,82.7,1,8,53.7,IT,Mendoza
5348,54,36,77540.32,87.9,87.7,2,9,15.6,HR,Córdoba
5349,35,10,25750.38,85.8,56.2,4,6,56.8,Marketing,Buenos Aires
5350,47,21,56497.68,70.6,51.8,2,14,27.4,HR,Mendoza
5351,45,26,78287.12,71.4,70.7,5,12,46.2,IT,Rosario
5352,44,26,73610.66,66.6,83.3,3,8,38.7,HR,Buenos Aires
5353,38,19,88815.17,82.9,74.3,1,13,55.2,Sales,Rosario
5354,41,19,26043.2,70.8,78.2,1,12,42.3,Sales,Córdoba
5355,57,38,100440.11,66.8,53.7,4,3,63.6,Sales,Córdoba
5356,63,37,91696.3,80.4,63.1,2,14,29.2,HR,Mendoza
5357,31,13,60635.06,66.0,43.6,3,5,24.5,Sales,Córdoba
5358,50,23,77146.98,71.7,68.3,2,7,30.2,Sales,Mendoza
5359,63,35,85525.12,76.1,44.0,1,12,49.5,IT,Mendoza
5360,20,0,27589.77,68.6,86.0,3,9,50.1,HR,Rosario
5361,55,26,60638.96,70.1,88.7,1,7,20.7,Sales,Buenos Aires
5362,42,13,57605.2,90.3,71.7,5,4,27.3,IT,Rosario
5363,63,45,77816.86,73.0,51.8,4,2,44.3,HR,Buenos Aires
5364,46,24,79852.4,71.4,74.5,4,1,58.7,Sales,Rosario
5365,57,30,78652.4,73.2,92.3,1,7,29.5,IT,Rosario
5366,27,5,26694.07,79.5,75.7,0,8,18.6,Marketing,Mendoza
5367,26,0,21512.0,64.7,84.2,0,11,55.0,Marketing,Mendoza
5368,61,34,83812.06,79.3,64.2,5,1,13.8,HR,Buenos Aires
5369,43,14,69659.56,77.6,59.5,5,9,48.1,IT,Mendoza
5370,45,24,116702.4,57.1,69.1,4,7,7.5,IT,Rosario
5371,27,5,52298.06,92.9,46.9,3,10,38.2,Sales,Mendoza
5372,30,12,38120.11,89.6,97.2,1,10,34.7,HR,Mendoza
5373,56,35,97446.73,67.0,71.7,4,13,28.3,Sales,Mendoza
5374,33,12,56699.94,63.8,80.4,3,5,61.6,Finance,Rosario
5375,46,23,52522.59,77.3,64.5,3,9,38.7,Finance,Buenos Aires
5376,34,11,25888.01,60.7,51.5,0,4,37.5,Marketing,Buenos Aires
5377,31,3,29450.79,88.6,87.1,3,10,36.1,Finance,Rosario
5378,27,0,37115.61,70.3,56.5,4,8,28.5,Sales,Mendoza
5379,61,35,63822.88,91.2,74.2,4,6,67.4,Sales,Rosario
5380,62,44,93386.53,66.8,75.3,0,10,34.3,Marketing,Rosario
5381,25,2,37189.78,73.9,70.9,0,7,67.8,Marketing,Córdoba
5382,35,9,41825.85,87.7,60.6,5,7,27.6,Marketing,Córdoba
5383,45,25,91244.1,71.8,68.2,1,10,40.3,IT,Mendoza
5384,37,14,29029.49,77.7,58.6,2,10,32.8,HR,Rosario
5385,52,26,107082.47,85.9,79.7,3,5,27.9,Finance,Mendoza
5386,31,4,9130.11,69.4,76.9,2,10,37.2,IT,Mendoza
5387,22,0,-5437.46,62.4,69.7,5,9,65.0,Finance,Mendoza
5388,35,12,45716.31,60.4,63.2,5,9,59.3,Marketing,Córdoba
5389,46,24,51183.12,80.8,95.3,2,3,40.4,Sales,Buenos Aires
5390,28,6,35218.67,78.9,54.4,1,8,19.5,Marketing,Mendoza
5391,56,30,77894.1,85.6,51.5,5,10,44.8,Sales,Buenos Aires
5392,20,0,22063.39,72.3,69.0,4,10,32.1,Marketing,Rosario
5393,23,1,14163.83,60.7,66.9,4,4,25.5,Finance,Buenos Aires
5394,42,22,71089.84,51.5,83.2,2,7,49.6,Marketing,Mendoza
5395,43,20,56239.94,103.7,77.8,2,8,20.8,IT,Córdoba
5396,33,13,64954.97,80.3,70.4,1,6,41.6,Sales,Mendoza
5397,31,7,34894.42,76.4,76.0,2,10,46.7,Marketing,Rosario
5398,23,0,10530.29,77.8,75.8,3,9,49.9,Marketing,Buenos Aires
5399,49,22,39284.34,60.7,95.2,0,8,20.8,Finance,Rosario
5400,37,14,47618.36,67.1,73.0,3,7,65.1,Marketing,Buenos Aires
5401,25,0,5961.93,92.4,61.8,3,7,44.0,Finance,Córdoba
5402,37,8,19150.57,81.6,72.4,5,14,39.6,Sales,Rosario
5403,62,39,103111.86,67.4,38.6,0,14,19.7,Sales,Rosario
5404,31,4,5534.95,62.7,69.6,1,4,27.2,IT,Rosario
5405,60,38,114582.9,69.8,83.1,2,6,34.2,Sales,Córdoba
5406,31,3,32795.75,71.8,77.2,5,9,39.1,Marketing,Rosario
5407,28,6,35142.36,95.5,73.6,1,13,44.7,Finance,Mendoza
5408,31,10,27478.51,73.1,77.8,5,6,34.3,Finance,Rosario
5409,34,15,63465.58,63.1,83.2,5,5,61.3,Sales,Buenos Aires
5410,25,0,24956.43,74.4,87.1,0,10,33.9,Finance,Mendoza
5411,46,25,59708.55,77.6,75.4,2,4,42.5,HR,Córdoba
5412,35,8,42397.37,62.2,66.2,1,7,56.6,Marketing,Mendoza
5413,52,33,59158.22,79.0,42.2,2,10,31.3,IT,Mendoza
5414,42,18,32870.09,87.1,81.7,5,10,19.0,HR,Buenos Aires
5415,39,16,36997.21,76.4,76.2,2,5,33.3,Marketing,Mendoza
5416,41,18,62642.91,67.0,71.8,3,4,53.2,Finance,Mendoza
5417,27,7,37551.13,69.7,61.7,0,4,40.6,Finance,Buenos Aires
5418,52,34,101934.69,58.4,81.6,3,9,49.7,IT,Buenos Aires
5419,24,2,14800.15,73.7,66.9,2,2,19.9,Marketing,Buenos Aires
5420,52,29,85820.02,78.1,69.6,5,10,15.3,HR,Córdoba
5421,64,37,89891.94,66.0,69.3,4,6,48.3,IT,Rosario
5422,54,31,66654.32,94.4,75.4,1,4,44.8,HR,Mendoza
5423,40,20,66779.62,82.9,56.2,3,5,25.8,Finance,Rosario
5424,34,13,47409.82,57.1,76.8,2,8,22.4,IT,Rosario
5425,59,34,76763.21,57.3,61.3,2,5,37.1,Marketing,Mendoza
5426,31,8,40029.99,65.2,61.8,2,10,38.9,Marketing,Buenos Aires
5427,41,13,46457.04,90.7,80.6,4,5,21.3,Finance,Buenos Aires
5428,54,31,78494.68,83.9,58.1,1,7,38.5,Finance,Buenos Aires
5429,61,37,85411.1,91.2,80.6,0,12,17.8,HR,Mendoza
5430,61,43,82825.77,75.1,71.2,1,1,30.0,Finance,Córdoba
5431,23,3,31521.48,72.9,50.2,4,8,19.9,Finance,Córdoba
5432,60,32,70559.28,62.5,86.4,1,11,38.0,Finance,Córdoba
5433,25,3,15095.07,78.5,73.7,0,11,30.0,Finance,Córdoba
5434,46,23,62789.5,73.0,74.7,2,4,59.8,HR,Mendoza
5435,61,36,100810.4,72.7,82.1,5,9,44.2,Finance,Rosario
5436,49,31,83584.2,91.2,88.0,5,7,19.9,HR,Rosario
5437,62,38,85432.87,73.7,72.4,5,8,53.3,Finance,Mendoza
5438,35,13,39829.81,88.3,77.4,4,9,36.6,Marketing,Rosario
5439,34,15,61537.2,59.1,74.5,4,4,50.9,Finance,Córdoba
5440,34,11,8848.96,101.9,65.9,4,13,20.2,HR,Córdoba
5441,35,12,58560.47,71.3,51.0,0,6,48.6,HR,Buenos Aires
5442,50,30,50889.76,82.1,72.6,2,8,70.3,Sales,Córdoba
5443,40,16,32568.88,83.7,86.5,3,6,48.3,IT,Rosario
5444,53,27,65886.01,70.0,77.0,2,9,30.7,Sales,Córdoba
5445,38,17,88151.86,83.2,57.2,4,9,56.8,IT,Rosario
5446,33,4,57361.29,83.7,83.2,5,11,29.3,Marketing,Córdoba
5447,28,3,40997.32,67.9,66.3,3,14,46.8,Finance,Mendoza
5448,44,17,60948.14,68.0,44.9,0,10,73.3,Marketing,Mendoza
